customer_id,full_name,email,phone,postcode,region,property_type,package,monthly_charges,contract_type,tenure_months,install_date,payment_method,nps_score,support_tickets,churn
10904,Charlie Taylor,charlie.taylor45@yahoo.co.uk,07525274102,MK19 8DT,Northamptonshire,Bungalow,Fibre 900,66.67,12-month,71,2023-07-20,Credit Card,8,1,No
10607,Olivia Walker,olivia.walker93@btinternet.com,07948424959,GL42 2NQ,Berkshire,Terraced,Fibre 100,31.81,12-month,30,2020-12-21,Credit Card,1,2,yes
10671,Grace Wood,grace.wood70@yahoo.co.uk,07606739834,NN35 9HX,Northamptonshire,Semi-detached,Fibre 100,30.22,Monthly,52,2023-11-28,Credit Card,6,0,No
10373,Amelia Turner,amelia.turner88@btinternet.com,07655330770,,Wiltshire,Bungalow,Fibre 500,55.28,12-month,10,01/10/2021,Credit Card,0,0,Yes
10246,Grace Williams,grace.williams98@btinternet.com,07197889778,SN33 1RL,Berkshire,Bungalow,Fibre 500,59.79,24-month,50,2025-06-25,Credit Card,5,0,No
10877,Grace Wood,grace.wood61@btinternet.com,07940366401,SO14 3ZP,Berkshire,Semi-detached,Fibre 500,58.3,24-month,34,2025-04-28,Direct Debit,5,5,No
10233,Lily Roberts,lily.roberts89@yahoo.co.uk,07170281406,CB29 6DP,Oxfordshire,Bungalow,Fibre 300,47.48,24-month,57,2024-04-26,Credit Card,3,0,No
10816,Thomas Wilson,thomas.wilson94@btinternet.com,07410095385,MK31 5GD,Hampshire,Terraced,Fibre 300,44.94,12-month,67,2024-10-01,Direct Debit,9,1,Yes
10676,Harry Turner,harry.turner84@outlook.com,07599285535,MK10 1QR,Gloucestershire,Detached,Fibre 500,53.41,12-month,13,2024-10-01,Bank Transfer,0,3,0
10317,Isla Williams,,07179323023,NN27 8ZE,Wiltshire,Detached,Fibre 300,45.04,12-month,63,2020-05-03,Credit Card,0,1,Yes
10648,Harry Patel,harry.patel30@gmail.com,123,SN7 9YL,BUCKINGHAMSHIRE,Cottage,Fibre 100,32.19,12-month,55,2023-01-02,Direct Debit,9,1,No
10410,Henry Hughes,henry.hughes42@btinternet.com,07728941347,MK4 9WY,Hampshire,Cottage,Fibre 500,55.25,12-month,59,2021-03-02,Bank Transfer,3,3,No
10934,Charlie Green,charlie.green90@btinternet.com,07758015846,SO36 8ZH,Oxfordshire,Semi-detached,Fibre 300,43.04,24-month,13,2022-04-06,Credit Card,2,5,Yes
10709,Sophie Roberts,sophie.roberts39@outlook.com,07544344149,GL26 4ZJ,Northamptonshire,Cottage,Fibre 900,67.04,12-month,-1,2021-10-09,Credit Card,4,0,No
10358,Harry Taylor,harry.taylor61@yahoo.co.uk,07472197054,SO27 3TQ,Buckinghamshire,Cottage,Fibre 300,43.57,12-month,59,2024-08-09,Bank Transfer,15,0,No
10258,Poppy Evans,poppy.evans24@btinternet.com,07620443973,MK38 8DA,Berkshire,Semi-detached,Fibre 500,59.09,24-month,25,2023-11-07,Bank Transfer,6,3,No
10744,Amelia Wright,amelia.wright34@outlook.com,07493053788,OX15 4EW,Cambridgeshire,Farmhouse,Fibre 500,53.57,Monthly,59,2025-04-08,Bank Transfer,8,0,Yes
10627,Noah Edwards,noah.edwards74@yahoo.co.uk,07366538027,NN34 2FN,Wiltshire,Detached,Fibre 300,43.62,Monthly,5,2024-11-13,Bank Transfer,8,0,No
10632,Noah Smith,noah.smith13@outlook.com,07764172680,ABCDE,Gloucestershire,Semi-detached,Fibre 900,67.14,24-month,71,2020-06-23,Direct Debit,7,0,No
10282,Charlie Thomas,charlie.thomas70@gmail.com,07242241246,SN4 6GA,Oxfordshire,Cottage,Fibre 100,30.72,12-month,15,2021-07-11,Credit Card,6,0,No
10376,George Walker,george.walker86@btinternet.com,07188397745,RG15 2LN,Gloucestershire,Cottage,Fibre 300,46.9,Monthly,53,2025-11-24,Direct Debit,1,0,no
10384,Olivia Hughes,olivia.hughes59@btinternet.com,07954107272,NN40 9GN,Berkshire,Cottage,Fibre 500,53.44,12-month,16,2020-08-02,Direct Debit,,0,No
10224,Ava Clarke,ava.clarke96@outlook.com,07531531363,SO15 2UY,berkshire,Detached,Fibre 500,59.22,Monthly,54,2021-10-15,Direct Debit,6,2,No
10994,William Edwards,william.edwards64@yahoo.co.uk,07594434852,MK13 8TL,oxfordshire,Semi-detached,Fibre 900,66.32,12-month,64,2023-09-16,Credit Card,,1,No
10847,Jack Thomas,,07489445381,GL36 1XE,Hampshire,Cottage,Fibre 500,57.39,24-month,18,2021-05-27,Credit Card,5,3,Yes
10472,Noah Thomas,noah.thomas50@yahoo.co.uk,07867752401,NN46 9NH,Gloucestershire,Detached,Fibre 100,33.28,Monthly,52,2021-08-27,Direct Debit,3,3,No
10347,Olivia Williams,,07900185132,RG49 8GN,Buckinghamshire,Farmhouse,Fibre 300,44.07,Monthly,11,2024-12-09,Bank Transfer,8,0,No
10505,Isla Wood,isla.wood26@outlook.com,07428931132,MK49 4GR,Northamptonshire,Bungalow,Fibre 100,30.88,24-month,11,2022-04-14,Credit Card,11,1,N
10639,Amelia Taylor,amelia.taylor85@yahoo.co.uk,07801864482,SN49 2TQ,Cambridgeshire,Bungalow,Fibre 900,69.87,24-month,3,2022-08-01,Bank Transfer,2,0,No
10115,William Wright,william.wright32@gmail.com,07348039652,SN16 6QY,Oxfordshire,Terraced,Fibre 300,47.89,24-month,21,2024-03-19,Direct Debit,7,1,No
10797,Oliver Wilson,oliver.wilson10@btinternet.com,07xx,GL26 4TB,Buckinghamshire,Terraced,Fibre 900,63.07,Monthly,35,2022-10-07,Direct Debit,2,3,Yes
10967,William Brown,william.brown2@btinternet.com,07389173690,,Berkshire,Farmhouse,Fibre 900,66.36,Monthly,29,2020-01-12,Direct Debit,1,1,No
10941,James Evans,james.evans85@outlook.com,07665282468,MK17 3UF,Northamptonshire,Detached,Fibre 100,28.27,Monthly,64,2025-12-22,Bank Transfer,2,0,Yes
10619,Noah Turner,noah.turner69@gmail.com,07276817225,RG30 6LQ,Northamptonshire,Farmhouse,Fibre 900,63.94,Monthly,45,2024-01-11,Direct Debit,9,0,Yes
10890,Isla Jones,isla.jones84@outlook.com,07019011348,NN14 4YE,Cambridgeshire,Semi-detached,Fibre 500,57.48,12-month,49,2021-09-13,Direct Debit,3,0,No
10835,Sophie Green,sophie.green61@gmail.com,07530796618,SO37 6UF,Northamptonshire,Detached,Fibre 300,45.16,12-month,1,2023-05-04,Bank Transfer,2,2,No
10645,Jack Smith,jack.smith97@yahoo.co.uk,07472419165,OX13 5LA,Hampshire,Farmhouse,Fibre 300,48.91,12-month,47,2025-08-24,Direct Debit,8,0,No
10881,Emily Davies,emily.davies55@outlook.com,07509962183,SO25 8TE,Hampshire,Farmhouse,Fibre 300,45.89,Monthly,4,Mar 2020,Bank Transfer,6,1,No
10556,Thomas Green,thomas.green42@outlook.com,07659202461,RG22 3BF,Cambridgeshire,Bungalow,Fibre 500,57.22,12-month,58,2021-12-06,Credit Card,0,0,No
10999,Isla Davies,isla.davies74@outlook.com,07276405473,SO12 3DL,Oxfordshire,Cottage,Fibre 300,43.46,Monthly,1,2024-07-13,Direct Debit,4,5,No
10577,Grace Brown,grace.brown35@outlook.com,07888995729,CB29 7GZ,Berkshire,Cottage,Fibre 900,65.2,24-month,30,2021-12-26,Direct Debit,3,3,0
10795,Grace Taylor,grace.taylor19@yahoo.co.uk,07273627320,SN12 3UE,Gloucestershire,Detached,Fibre 100,33.84,12-month,31,2025-08-14,Bank Transfer,1,5,No
10085,Amelia Brown,a@b,07845461567,CB45 4ND,Oxfordshire,Detached,Fibre 300,45.83,12-month,31,2024-08-02,Bank Transfer,0,0,No
10242,Amelia Walker,amelia.walker67@gmail.com,07275480157,GL25 5TZ,Northamptonshire,Terraced,Fibre 100,34.82,12-month,60,2021-09-14,Credit Card,6,1,No
10698,Lily Davies,,07661850761,OX36 8BW,Wiltshire,Farmhouse,Fibre 500,57.24,Monthly,29,2024-03-27,Direct Debit,6,0,No
10909,Grace Roberts,grace.roberts72@btinternet.com,07097830280,GL2 5EZ,Northamptonshire,Terraced,Fibre 100,34.59,Monthly,47,2022-02-20,Credit Card,2,0,No
10159,Grace Williams,grace.williams11@outlook.com,07498643009,GL34 1RH,Buckinghamshire,Farmhouse,Fibre 500,55.53,Monthly,62,2023-11-19,Credit Card,4,3,No
10524,Ava Hughes,ava.hughes29@gmail.com,07723081721,NN16 7NH,Gloucestershire,Semi-detached,Fibre 500,53.15,Monthly,53,Feb 2022,Direct Debit,10,0,No
10035,Henry Williams,henry.williams59@yahoo.co.uk,07407482175,NN41 7LT,Northamptonshire,Semi-detached,Fibre 300,49.99,12-month,60,2020-04-13,Bank Transfer,5,1,No
10540,Sophie Green,sophie.green30@yahoo.co.uk,07697093170,SO37 6QR,Oxfordshire,Farmhouse,Fibre 500,56.04,12-month,32,2023-02-14,Credit Card,5,1,No
10170,Oliver Clarke,,07220234132,SO7 2DU,Oxfordshire,Detached,Fibre 500,58.39,24-month,67,2020-02-09,Bank Transfer,2,0,N
10654,Sophie Thomas,sophie.thomas33@btinternet.com,07454752311,SN13 3TN,Berkshire,Terraced,Fibre 100,£34.57,24-month,5,2020-08-15,Credit Card,3,1,no
10926,Sophie Smith,no-at-sign.com,07778045797,OX 99,Oxfordshire,Farmhouse,Fibre 300,43.16,Monthly,19,2025-10-17,Direct Debit,1,1,1
10892,Thomas Patel,thomas.patel23@yahoo.co.uk,07973561526,SO24 6YD,Northamptonshire,Farmhouse,Fibre 300,48.34,12-month,36,2021-06-26,Direct Debit,10,0,Yes
10882,Isla Jones,isla.jones88@outlook.com,07349980137,SO36 4SU,Buckinghamshire,Bungalow,Fibre 300,48.17,Monthly,17,2023-08-20,Direct Debit,5,0,No
10983,Olivia Walker,olivia.walker42@yahoo.co.uk,07190826110,CB21 7PZ,Northamptonshire,Semi-detached,Fibre 500,58.24,24-month,,2021-01-21,Direct Debit,3,5,Yes
10733,Charlie Green,charlie.green98@btinternet.com,07295912573,NN40 9YY,Wiltshire,Cottage,Fibre 500,55.27,24-month,,2022-11-14,Bank Transfer,10,0,Yes
10095,Oliver Taylor,oliver.taylor47@outlook.com,07537147859,SO40 7YE,Buckinghamshire,Cottage,Fibre 100,33.91,24-month,69,2021-11-23,Credit Card,9,0,Y
10563,James Walker,james.walker13@outlook.com,07988192778,,Northamptonshire,Bungalow,Fibre 900,68.75,12-month,11,2020-02-02,Credit Card,10,0,No
10240,Lily Hall,lily.hall5@gmail.com,07890714014,OX49 2EZ,Cambridgeshire,Bungalow,Fibre 100,34.3,Monthly,26,2025-06-01,Direct Debit,2,1,No
10742,Isla Hall,isla.hall80@outlook.com,07585585229,NN11 6FP,Gloucestershire,Farmhouse,Fibre 500,53.8,24-month,69,2022-08-12,Bank Transfer,1,5,No
10574,Amelia Jones,amelia.jones16@btinternet.com,07497315391,GL17 9JB,Berkshire,Terraced,Fibre 500,54.93,Monthly,2,2025-12-24,Direct Debit,7,1,N
10690,Sophie Jones,sophie.jones29@outlook.com,07343031158,,Buckinghamshire,Farmhouse,Fibre 500,58.44,12-month,69,2025-10-22,Credit Card,7,2,Yes
10460,Isla Walker,isla.walker47@btinternet.com,07534490216,SO26 8BW,Oxfordshire,Bungalow,Fibre 900,65.6,24-month,30,2023-01-17,Credit Card,8,5,No
10553,Isla Roberts,isla.roberts75@gmail.com,07109032671,NN38 5ZW,Gloucestershire,Bungalow,Fibre 500,54.98,Monthly,13,2023-10-28,Credit Card,2,0,Yes
10857,Sophie Wood,sophie.wood54@btinternet.com,07259062003,SO13 9QR,Northamptonshire,Farmhouse,Fibre 300,£48.09,12-month,55,2024-08-09,Credit Card,9,5,No
10913,George Wright,george.wright25@yahoo.co.uk,07769929644,NN30 8GP,Oxfordshire,Bungalow,Fibre 300,44.96,Monthly,3,2021-12-05,Credit Card,2,1,No
10206,Jack Evans,jack.evans70@yahoo.co.uk,07321971997,MK36 2TG,Northamptonshire,Farmhouse,Fibre 900,63.48,Monthly,56,2025-10-25,Credit Card,5,5,No
10392,Harry Patel,harry.patel74@outlook.com,07884259959,SO5 1AG,Cambridgeshire,Detached,Fibre 900,67.65,12-month,61,2025-08-11,Direct Debit,3,0,No
10794,Sophie Smith,sophie.smith74@outlook.com,07615976405,,Oxfordshire,Terraced,Fibre 300,46.31,24-month,61,2023-08-23,Credit Card,5,1,No
10397,George Thomas,george.thomas64@gmail.com,07835674300,OX13 9ZR,Oxfordshire,Bungalow,Fibre 100,31.37,12-month,14,2023-12-05,Credit Card,6,0,No
10766,Charlie Jones,charlie.jones74@gmail.com,07158912686,NN47 9SL,Berkshire,Bungalow,Fibre 300,45.99,24-month,14,2025-07-05,Direct Debit,7,3,N
10883,Oliver Green,oliver.green4@yahoo.co.uk,07923351746,MK28 5FR,Oxfordshire,Detached,Fibre 100,31.84,Monthly,36,2023-03-13,Direct Debit,1,2,Yes
10217,Henry Thomas,henry.thomas20@btinternet.com,07006425690,RG31 7RD,Cambridgeshire,Detached,Fibre 900,65.68,24-month,3,2023-02-19,Bank Transfer,5,2,No
10004,William Thomas,william.thomas99@yahoo.co.uk,07514627048,SN33 2NW,Cambridgeshire,Semi-detached,Fibre 100,30.61,Monthly,15,2024-09-01,Bank Transfer,5,5,No
10768,Poppy Williams,poppy.williams36@outlook.com,07848647082,GL15 9SP,Northamptonshire,Farmhouse,Fibre 300,44.3,24-month,42,2020-03-03,Direct Debit,3,5,No
10642,Amelia Clarke,amelia.clarke82@yahoo.co.uk,07096496683,NN40 7AL,Berkshire,Bungalow,Fibre 900,65.18,Monthly,24,2023-01-05,Bank Transfer,5,0,Yes
10933,Olivia Walker,olivia.walker48@outlook.com,07345819565,RG46 3XQ,Cambridgeshire,Cottage,Fibre 100,-10.0,Monthly,43,2024-11-19,Bank Transfer,2,1,No
10612,Lily Wood,lily.wood3@yahoo.co.uk,07957443034,OX 99,Gloucestershire,Farmhouse,Fibre 500,57.18,Monthly,50,2020-04-17,Bank Transfer,5,1,No
10738,Noah Smith,noah.smith13@yahoo.co.uk,07849378467,OX33 8AE,Berkshire,Semi-detached,Fibre 500,55.89,24-month,50,2020-01-04,Bank Transfer,3,3,No
10546,Charlie Clarke,charlie.clarke60@outlook.com,07260321450,MK30 7SD,Northamptonshire,Cottage,Fibre 900,68.74,24-month,48,2023-01-28,Credit Card,1,2,No
10725,Olivia Thomas,olivia.thomas83@gmail.com,not-a-number,GL46 6XF,Hampshire,Bungalow,Fibre 300,45.91,12-month,21,2023-05-01,Direct Debit,9,0,No
10953,Freya Hall,freya.hall28@btinternet.com,07664853207,RG24 9UA,Northamptonshire,Semi-detached,Fibre 300,44.1,24-month,54,2023-10-18,Direct Debit,10,1,No
10683,Freya Green,freya.green23@btinternet.com,07845401822,RG11 1BG,Cambridgeshire,Bungalow,Fibre 300,45.05,Monthly,66,2025-04-05,Bank Transfer,2,0,No
10098,Freya Wright,freya.wright55@outlook.com,07134074517,GL16 4YQ,Hampshire,Semi-detached,Fibre 100,32.3,Monthly,57,2021-01-19,Credit Card,8,1,No
10804,Isla Taylor,isla.taylor77@outlook.com,07419375919,SN12 7TD,Cambridgeshire,Detached,Fibre 100,31.36,Monthly,50,2025-07-05,Credit Card,4,5,No
10727,Noah Roberts,noah.roberts92@outlook.com,07622132041,OX19 3ZL,Cambridgeshire,Detached,Fibre 300,44.96,12-month,15,2024-10-25,Bank Transfer,1,0,Yes
10573,Ava Turner,ava.turner56@outlook.com,07801192360,CB30 7XD,Gloucestershire,Terraced,Fibre 500,59.92,24-month,64,2023-12-05,Direct Debit,3,1,no
10406,Charlie Hughes,charlie.hughes98@btinternet.com,07113989868,GL34 1ZU,Berkshire,Cottage,Fibre 100,29.87,24-month,20,2022-04-11,Direct Debit,5,1,Yes
10502,Jack Turner,jack.turner95@gmail.com,07904637660,NN45 7PQ,Hampshire,Farmhouse,Fibre 100,32.94,Monthly,17,2022-12-09,Bank Transfer,3,5,No
10047,Charlie Jones,charlie.jones10@btinternet.com,07596966416,OX21 3ZT,Buckinghamshire,Detached,Fibre 900,66.05,Monthly,3,2021-07-19,Credit Card,8,0,Yes
10032,William Thomas,william.thomas76@yahoo.co.uk,07972787558,SO30 6HJ,Hampshire,Semi-detached,Fibre 100,33.98,12-month,37,2020-06-24,Credit Card,6,3,No
10779,Noah Roberts,noah.roberts95@btinternet.com,07682121564,MK11 6LY,Wiltshire,Detached,Fibre 100,34.78,24-month,40,2025-05-26,Credit Card,10,0,No
10839,Amelia Walker,amelia.walker92@yahoo.co.uk,07965391607,RG1 1NA,Cambridgeshire,Detached,Fibre 900,68.01,12-month,34,2022-02-18,Credit Card,0,1,1
10200,Noah Hughes,no-at-sign.com,07405682996,,Oxfordshire,Cottage,Fibre 500,55.89,12-month,,2021-06-15,Credit Card,3,1,No
10134,Amelia Smith,amelia.smith57@btinternet.com,07618472304,SO43 2WL,Wiltshire,Farmhouse,Fibre 100,33.8,Monthly,15,2024-12-20,Direct Debit,4,0,No
10027,Noah Thomas,noah.thomas23@outlook.com,07812067974,OX15 5NT,Gloucestershire,Terraced,Fibre 100,29.62,12-month,21,2025-10-22,Direct Debit,6,0,No
10915,Isla Wright,isla.wright98@outlook.com,07332959452,CB6 6XF,Hampshire,Semi-detached,Fibre 900,63.31,Monthly,8,2021-10-14,Credit Card,2,0,Yes
10230,Isla Roberts,isla.roberts36@outlook.com,07127238046,SN31 6ST,Oxfordshire,Cottage,Fibre 100,29.31,Monthly,14,2021-09-21,Credit Card,6,2,No
10489,Emily Green,emily.green88@gmail.com,07688285031,RG12 4PD,Cambridgeshire,Farmhouse,Fibre 300,44.44,24-month,46,02/01/2024,Credit Card,3,0,No
10772,Harry Wright,,07660756999,NN19 5RS,Berkshire,Semi-detached,Fibre 300,48.0,Monthly,42,2020-09-05,Credit Card,10,0,No
10378,Noah Taylor,john.smith,07491271130,RG12 5AU,Berkshire,Cottage,Fibre 500,54.85,24-month,55,2020-06-14,Direct Debit,2,3,Yes
10288,George Thomas,,07089487060,MK28 7LE,Berkshire,Farmhouse,Fibre 300,45.52,Monthly,67,2025-04-02,Credit Card,6,5,No
10418,Lily Jones,lily.jones4@yahoo.co.uk,07330416624,GL5 2WS,Oxfordshire,Detached,Fibre 300,48.19,24-month,37,2024-03-04,Bank Transfer,9,3,0
10674,James Taylor,james.taylor41@btinternet.com,07950026015,GL22 4GQ,Northamptonshire,Farmhouse,Fibre 300,-10.0,24-month,24,2022-01-15,Credit Card,0,5,No
10391,Poppy Clarke,poppy.clarke60@outlook.com,07740258835,SO33 2GF,Buckinghamshire,Terraced,Fibre 100,33.02,12-month,46,2023-12-28,Direct Debit,4,1,Yes
10592,Charlie Williams,charlie.williams96@yahoo.co.uk,07312345506,SN28 2UU,Hampshire,Bungalow,Fibre 900,67.5,Monthly,10,2024-04-17,Credit Card,4,0,No
10498,George Hall,george.hall95@outlook.com,07275998011,GL2 1BP,Gloucestershire,Cottage,Fibre 500,59.51,12-month,60,2021-12-05,Direct Debit,4,0,No
10138,Harry Thomas,harry.thomas86@outlook.com,07588916375,SO10 9ZB,Oxfordshire,Terraced,Fibre 500,59.53,24-month,2,2023-08-28,Direct Debit,1,5,No
10062,Emily Green,emily.green99@btinternet.com,07691251778,MK9 9YG,Wiltshire,Farmhouse,Fibre 900,£66.51,Monthly,68,2020-09-05,Credit Card,2,0,No
10471,Charlie Wood,charlie.wood3@outlook.com,07358929880,MK35 4WG,Buckinghamshire,Semi-detached,Fibre 300,43.69,Monthly,19,2025-11-28,Bank Transfer,,0,Yes
10647,Poppy Turner,poppy.turner73@btinternet.com,07415594501,GL40 3ZG,Oxfordshire,Terraced,Fibre 900,68.46,12-month,40,2021-12-13,Bank Transfer,0,2,No
10128,Charlie Wright,charlie.wright60@outlook.com,07489691085,NN20 2UD,Buckinghamshire,Cottage,Fibre 900,67.47,12-month,33,2022-11-23,Bank Transfer,4,1,No
10498,George Hall,george.hall95@outlook.com,07275998011,GL2 1BP,Gloucestershire,Cottage,Fibre 500,59.51,12-month,60,2021-12-05,Direct Debit,4,0,No
10520,James Patel,james.patel12@gmail.com,07379844097,GL47 3HD,Hampshire,Terraced,Fibre 300,45.63,Monthly,2,2023-07-27,Credit Card,6,0,No
10838,Jack Taylor,jack.taylor89@gmail.com,07851732895,GL18 6RH,Northamptonshire,Detached,Fibre 100,32.23,Monthly,,2024-06-17,Direct Debit,5,2,No
10577,Grace Brown,grace.brown35@outlook.com,07888995729,CB29 7GZ,Berkshire,Cottage,Fibre 900,65.2,24-month,30,2021-12-26,Direct Debit,3,3,0
10064,Lily Turner,john.smith,07647102767,RG14 6ZF,Buckinghamshire,Terraced,Fibre 500,55.23,12-month,39,2023-03-25,Credit Card,8,0,No
10812,Oliver Green,oliver.green61@gmail.com,07626438500,MK15 8GH,NORTHAMPTONSHIRE,Farmhouse,Fibre 100,28.62,12-month,54,2025-03-28,Direct Debit,,0,No
10014,Henry Thomas,henry.thomas45@btinternet.com,07569816934,OX46 7AW,Cambridgeshire,Cottage,Fibre 100,31.01,24-month,14,2022-10-11,Bank Transfer,1,1,No
10156,Sophie Edwards,sophie.edwards43@btinternet.com,07177739260,12345,Wiltshire,Semi-detached,Fibre 100,32.4,Monthly,30,2024-03-02,Direct Debit,4,0,Yes
10040,George Hughes,george.hughes76@outlook.com,07335290422,NN12 2AF,Oxfordshire,Cottage,Fibre 300,48.52,Monthly,9,2024-06-01,Direct Debit,4,0,No
10492,George Wood,,07130621136,MK29 3TZ,Oxfordshire,Terraced,Fibre 100,34.53,Monthly,61,2021-12-11,Direct Debit,9,0,No
10379,William Walker,william.walker48@yahoo.co.uk,07106634362,NN34 8WS,Gloucestershire,Terraced,Fibre 100,28.34,Monthly,57,04/04/2020,Direct Debit,0,1,No
10187,James Walker,james.walker27@outlook.com,07884879206,OX17 3BN,Cambridgeshire,Terraced,Fibre 300,47.32,Monthly,69,2023-11-01,Direct Debit,6,1,No
10763,Noah Jones,noah.jones12@outlook.com,not-a-number,SO32 3GE,Oxfordshire,Cottage,Fibre 900,65.2,24-month,22,2022-12-14,Direct Debit,7,0,No
10216,Isla Taylor,isla.taylor50@btinternet.com,07504427173,SO12 8EF,Hampshire,Semi-detached,Fibre 500,57.29,Monthly,8,2023-12-09,Direct Debit,0,0,No
10921,Jack Davies,jack.davies88@outlook.com,07718592126,NN42 9QS,Cambridgeshire,Farmhouse,Fibre 300,43.58,12-month,20,2021-10-10,Direct Debit,0,0,No
10791,Thomas Evans,thomas.evans16@btinternet.com,07564783703,GL32 6NJ,Oxfordshire,Semi-detached,Fibre 100,34.21,12-month,65,2020-05-17,Credit Card,7,0,Yes
10052,William Wright,william.wright24@yahoo.co.uk,07357332214,GL33 9WB,Buckinghamshire,Bungalow,Fibre 100,28.91,12-month,47,2021-03-06,Bank Transfer,9,0,Yes
10878,Thomas Wilson,thomas.wilson14@outlook.com,07868302915,12345,Cambridgeshire,Semi-detached,Fibre 300,45.09,12-month,57,2025-06-03,Bank Transfer,5,1,No
10337,Noah Brown,noah.brown18@gmail.com,07665023741,SO32 9UF,Buckinghamshire,Farmhouse,Fibre 300,46.5,24-month,37,2023-03-04,Direct Debit,0,0,No
10748,Charlie Thomas,charlie.thomas57@yahoo.co.uk,07285759582,GL38 1GF,Gloucestershire,Farmhouse,Fibre 500,58.21,12-month,59,2025-09-20,Bank Transfer,10,0,N
10719,Freya Roberts,freya.roberts32@outlook.com,07733791212,GL6 1EW,Berkshire,Bungalow,Fibre 500,53.28,24-month,65,2022-12-18,Credit Card,9,0,No
10724,Henry Walker,henry.walker56@outlook.com,07372629420,SO25 2PL,Oxfordshire,Terraced,Fibre 500,57.67,12-month,52,2020-04-07,Bank Transfer,1,1,No
10295,Oliver Wilson,oliver.wilson23@outlook.com,07302410261,MK14 5TJ,Buckinghamshire,Cottage,Fibre 500,57.62,24-month,71,23/07/2024,Direct Debit,1,0,No
10701,Oliver Green,oliver.green31@gmail.com,07075384185,SN1 2JR,Wiltshire,Farmhouse,Fibre 900,67.62,24-month,36,2022-11-13,Direct Debit,9,5,No
10251,Grace Walker,grace.walker35@btinternet.com,07424936312,CB2 4NT,Berkshire,Bungalow,Fibre 100,34.93,12-month,27,Jan 2025,Direct Debit,4,0,no
10726,Oliver Turner,oliver.turner40@yahoo.co.uk,07200629877,RG16 6WP,Hampshire,Terraced,Fibre 100,30.8,12-month,50,2025-05-25,Bank Transfer,1,3,No
10461,Henry Walker,,07182819793,GL44 7LT,Berkshire,Terraced,Fibre 100,29.06,12-month,-5,2020-03-21,Bank Transfer,5,5,Yes
10455,Freya Wood,freya.wood97@gmail.com,07270587722,GL49 7NE,Berkshire,Cottage,Fibre 500,57.46,24-month,57,2021-04-25,Direct Debit,3,1,No
10270,James Wilson,james.wilson45@btinternet.com,07738395972,NN47 7SQ,Berkshire,Semi-detached,Fibre 500,57.34,12-month,25,2025-12-03,Bank Transfer,7,0,No
10815,Oliver Thomas,oliver.thomas29@outlook.com,07456538694,RG37 1GQ,Northamptonshire,Bungalow,Fibre 100,30.58,Monthly,64,2023-03-14,Bank Transfer,9,0,No
10862,Freya Jones,freya.jones50@gmail.com,07620165557,SO18 6UW,Hampshire,Cottage,Fibre 300,45.28,12-month,54,2023-06-04,Direct Debit,4,5,Yes
10269,Lily Hughes,lily.hughes52@btinternet.com,07789973080,SO37 6XD,Northamptonshire,Terraced,Fibre 500,55.91,12-month,-5,2020-08-20,Bank Transfer,5,5,Yes
10201,Amelia Wright,no-at-sign.com,07807823578,NN21 3EW,  Wiltshire ,Semi-detached,Fibre 100,33.06,12-month,26,2023-12-28,Bank Transfer,1,0,No
10161,Charlie Smith,charlie.smith77@btinternet.com,07611435190,SO26 9NZ,Oxfordshire,Semi-detached,Fibre 100,32.47,12-month,19,2020-04-28,Bank Transfer,8,1,No
10555,George Williams,george.williams89@yahoo.co.uk,07593766189,NN46 4UB,Buckinghamshire,Semi-detached,Fibre 100,30.73,12-month,37,2020-01-02,Credit Card,6,0,Yes
10729,Freya Green,freya.green42@gmail.com,07052438380,MK36 3SZ,Wiltshire,Terraced,Fibre 300,48.44,24-month,13,2020-01-15,Credit Card,8,3,No
10401,Charlie Green,charlie.green27@outlook.com,07626804085,OX39 6LY,Cambridgeshire,Detached,Fibre 900,65.38,24-month,6,2023-07-26,Bank Transfer,0,0,Yes
10702,Charlie Taylor,charlie.taylor6@btinternet.com,07554912151,SO47 5DD,Buckinghamshire,Cottage,Fibre 500,55.99,Monthly,36,2024-11-03,Bank Transfer,6,1,No
10476,Poppy Brown,poppy.brown98@gmail.com,07359966057,RG37 9BR,Hampshire,Terraced,Fibre 100,34.35,Monthly,13,2024-03-01,Bank Transfer,5,0,No
10821,James Walker,james.walker74@yahoo.co.uk,07221704861,SO44 8AS,Hampshire,Semi-detached,Fibre 500,54.3,Monthly,3,2020-07-25,Direct Debit,9,0,Yes
10771,Olivia Smith,olivia.smith56@outlook.com,07113711815,GL43 9QL,Buckinghamshire,Bungalow,Fibre 500,53.98,24-month,29,2022-03-01,Direct Debit,10,1,N
10105,Noah Jones,,07866618892,OX 99,Cambridgeshire,Semi-detached,Fibre 100,31.74,12-month,,2024-11-25,Bank Transfer,10,0,No
10565,Ava Jones,,07898484160,NN27 2PL,Oxfordshire,Semi-detached,Fibre 500,53.47,24-month,40,2020-02-16,Direct Debit,7,2,Yes
10389,James Williams,james.williams32@gmail.com,07317087601,NN26 8GJ,Northamptonshire,Bungalow,Fibre 100,32.76,24-month,67,2024-02-14,Direct Debit,10,0,1
10001,Noah Walker,noah.walker13@btinternet.com,07559407816,GL36 5ZQ,Cambridgeshire,Terraced,Fibre 100,28.48,24-month,12,2021-05-03,Direct Debit,1,3,1
